jt,k,z_um,Imax,power,theta_min,theta_max,dtheta_max,rrms,rmax,frac_rrms,frac_rmax,I_weighted_rrms,I_weighted_frac_rrms,converged
15,13,65.0,0.14273881912231445,0.9999830945162103,0.0,0.821980357170105,0.03677952289581299,0.14783808879971763,1.6720096174552168,0.04697691429267418,0.5312964550166093,1.5748051200720905,0.5004088307277439,True
15,14,70.0,0.1464521586894989,0.9999817848438397,0.0,0.8223645687103271,0.037163734436035156,0.1482085694450606,1.6881014039089166,0.04693381399710495,0.5345779774811349,1.5934138506485729,0.5045928826299947,True
15,15,75.0,0.14895839989185333,0.9999806934501976,0.0,0.8226288557052612,0.03742802143096924,0.14849828534615866,1.6971171562582157,0.0469162359157791,0.5361836245726473,1.6064148483145004,0.5075273281873163,True
15,16,80.0,0.15017683804035187,0.999979383777827,0.0,0.8227667212486267,0.03756588697433472,0.14869942119219298,1.7025016075761386,0.04692610393345555,0.5372701974457148,1.6133108274136438,0.5091236465966591,True
15,17,85.0,0.15007516741752625,0.9999781832448207,0.0,0.8227760195732117,0.03757518529891968,0.1488101872476064,1.7020825132683584,0.04696387183565591,0.537170112378392,1.6139002470437316,0.5093401584904893,True
15,18,90.0,0.1486753225326538,0.9999772009905428,0.0,0.8226587176322937,0.03745788335800171,0.14883224709760765,1.6966776694320842,0.047027804578049164,0.5361138289987865,1.608534092171901,0.5082623451501044,True
15,19,95.0,0.1460551768541336,0.9999761095969006,0.0,0.8224219679832458,0.03722113370895386,0.14877149846023927,1.6868965787105097,0.047114405429647906,0.5342228192216133,1.5976502957376952,0.5059594381130736,True
15,20,100.0,0.1423458755016327,0.9999749090638943,0.0,0.8220767974853516,0.03687596321105957,0.14863714439672027,1.673190895544458,0.04721884481605145,0.5315369961190348,1.5821575568472233,0.5026176495419848,True
15,21,105.0,0.1377255618572235,0.999973708530888,0.0,0.8216384053230286,0.03643757104873657,0.14843964899848466,1.653729294888464,0.04733502664266874,0.5273477858608137,1.562983481603439,0.49841039939743587,True
15,22,110.0,0.13240918517112732,0.9999725079978816,0.0,0.8211246728897095,0.03592383861541748,0.14819329035618445,1.6335289727417397,0.04745738657424511,0.5231209574556762,1.5413789561756872,0.4936108565024738,True
15,23,115.0,0.12663504481315613,0.9999714166042395,0.0,0.8205560445785522,0.035355210304260254,0.14791275455051414,1.612388433595509,0.04758058430031602,0.5186732139678008,1.5184750358470946,0.4884631462013222,True
15,24,120.0,0.12065084278583527,0.9999702160712332,0.0,0.8199544548988342,0.034753620624542236,0.1476104686762098,1.589795969391318,0.04769941412354445,0.5137327792263834,1.4954812134764277,0.4832555465430186,True
15,25,125.0,0.11469898372888565,0.9999692338169552,0.0,0.8193413019180298,0.03414046764373779,0.14730447575979402,1.5669088722982707,0.04781172522959505,0.5085834362854278,1.4732980665083546,0.4781994706804257,True
15,26,130.0,0.1090029925107956,0.9999680332839489,0.0,0.8187375664710999,0.03353673219680786,0.14700923367667118,1.5478856940936012,0.04791585671987236,0.5045143579215794,1.4530558849199975,0.4736057446631164,True
15,27,135.0,0.10375738143920898,0.9999667236115783,0.0,0.8181624412536621,0.03296160697937012,0.14673737194967804,1.5307594955027284,0.048011020540654786,0.500849406016264,1.4354265095812946,0.4696573934807966,True
15,28,140.0,0.0991194099187851,0.9999656322179362,0.0,0.8176321387290955,0.03243130445480347,0.14650406832241644,1.5182631603793233,0.048098708685775704,0.49846054308006216,1.4211934968797948,0.46659162967477,True
15,29,145.0,0.09520423412322998,0.9999645408242941,0.0,0.8171602487564087,0.0319594144821167,0.14631873157886538,1.510325395927147,0.0481795811337501,0.4973173575675381,1.4107647558590595,0.46453420065981804,True
15,30,150.0,0.0920834094285965,0.999963449430652,0.0,0.8167566061019897,0.031555771827697754,0.14618934830449423,1.5065130589271796,0.04825470282676601,0.49727521742388403,1.4043908089000472,0.46356633996999586,True
15,31,155.0,0.08978618681430817,0.9999621397582814,0.0,0.8164265155792236,0.03122568130493164,0.14612293696427067,1.508274122506755,0.04832549405420768,0.49881348988446467,1.4023372554959366,0.46377825487475166,True
15,32,160.0,0.08830207586288452,0.9999608300859109,0.0,0.8161729574203491,0.03097212314605713,0.1461200037282503,1.5140965309855687,0.04839171001387586,0.5014352476799407,1.4044169565047284,0.46511180101077004,True
